Cellline	Drug	Dose	Inhibition
CBRC016	nilutamide	1	125.501001
CBRC016	nilutamide	5	120.6186092
CBRC016	Pazopanib	0.4	86.12033838
CBRC016	Pazopanib	2	87.77793804
CBRC016	pioglitazone	2	106.8174353
CBRC016	pioglitazone	10	87.13862771
CBRC016	PLX4720	0.08	114.0005318
CBRC016	PLX4720	0.4	88.15093974
CBRC016	sorafenib	0.4	113.5525971
CBRC016	sorafenib	2	79.51687411
CBRC016	stibogluconate	2	111.6298446
CBRC016	stibogluconate	10	107.4149383
CBRC016	sunitinib	0.4	91.54974573
CBRC016	sunitinib	2	84.22610257
CBRC016	temozolomide	2	91.50704073
CBRC016	temozolomide	10	97.3415845
CBRC016	vincristine	1e-04	91.68492968
CBRC016	vincristine	5e-04	91.007359
CBRC016	vismodegib/GDC0449	1	103.0515874
CBRC016	vismodegib/GDC0449	5	100.663685
CBRC016	vorinostat/SAHA	0.08	88.52234496
CBRC016	vorinostat/SAHA	0.4	93.91831519
CBRC016	AZD7762	0.02	99.71547213
CBRC016	AZD7762	0.1	88.32408094
CBRC016	CHIR265	0.08	96.10561906
CBRC016	CHIR265	0.4	73.17641657
CBRC016	IMD0354	0.016	110.733985
CBRC016	IMD0354	0.08	68.75312901
CBRC016	Nutlin-3	0.1	120.7260594
CBRC016	Nutlin-3	0.5	82.33665712
CBRC016	OSU03012	1	62.6436204
CBRC016	OSU03012	5	87.88061556
CBRC016	PF04217903	1	109.2910376
CBRC016	PF04217903	5	116.7193191
CBRC016	PF562271	0.08	94.16465649
CBRC016	PF562271	0.4	86.74568084
CBRC016	SNS-032	0.01	102.1384068
CBRC016	SNS-032	0.05	99.97000288
CBRC016	SNS314	8e-04	126.509151
CBRC016	SNS314	0.004	89.93252594
CBRC016	ABT263	0.4	59.46622227
CBRC016	ABT263	2	12.31522295
CBRC016	bivanib/BI2536	0.001	88.05278435
CBRC016	bivanib/BI2536	0.005	99.12565801
CBRC016	CX4945	0.4	92.12326824
CBRC016	CX4945	2	47.06743528
CBRC016	Darinaparsin	0.4	69.67778754
CBRC016	Darinaparsin	2	83.01429169
CBRC016	ENMD2076	0.04	104.2450245
CBRC016	ENMD2076	0.2	105.8282803
CBRC016	EX527	2	98.08141466
CBRC016	EX527	10	99.53901945
CBRC016	FK866	0.01	94.05493627
CBRC016	FK866	0.05	50.10962827
CBRC016	Indole-3-carbinol	0.8	109.9823061
CBRC016	Indole-3-carbinol	4	125.0540932
CBRC016	Lestaurtinib	0.004	84.09702417
CBRC016	Lestaurtinib	0.02	85.41282065
CBRC016	MK1775	0.02	124.0302237
CBRC016	MK1775	0.1	87.64900028
CBRC016	MK2206	0.4	106.1075297
CBRC016	MK2206	2	73.92542347
CBRC016	NVP-BEZ235	0.004	85.58250162
CBRC016	NVP-BEZ235	0.02	86.77551227
CBRC016	RKI983	0.4	94.36443486
CBRC016	RKI983	2	93.38505206
CBRC016	selumetinib/AZD6244	0.015	108.3622373
CBRC016	selumetinib/AZD6244	0.075	80.92425241
CBRC016	Tideglusib/TZDZ-8	0.4	96.98656838
CBRC016	Tideglusib/TZDZ-8	2	92.71753592
CBRC016	Tozasertib/VX680	0.006	100.7031645
CBRC016	Tozasertib/VX680	0.03	100.6531791
CBRC016	Veliparib/ABT888	1.4	90.13917392
CBRC016	Veliparib/ABT888	7	92.23481881
CBRC016	VX702	0.4	97.90731643
CBRC016	VX702	2	101.4869614
CBRC016	XL147	0.8	81.80629605
CBRC016	XL147	4	58.26323055
CBRC016	YM155	4e-04	99.72090377
CBRC016	YM155	0.002	81.80391266
CBRC016	cediranib/AZD2171	0.4	109.2484685
CBRC016	cediranib/AZD2171	2	100.884777
CBRC016	Dovitinib/CHIR-258	0.1	104.5831144
CBRC016	Dovitinib/CHIR-258	0.5	124.7638301
CBRC016	Enzastaurin	0.8	91.25562219
CBRC016	Enzastaurin	4	96.84948403
CBRC016	Midostaurin/PKC412	0.08	85.8935255
CBRC016	Midostaurin/PKC412	0.4	75.52682331
CBRC016	OSI906	0.4	103.5975127
CBRC016	OSI906	2	97.69461743
CBRC016	palbociclib/PD332991	0.04	105.6053393
CBRC016	palbociclib/PD332991	0.2	73.39581168
CBRC016	Perifosine	0.4	120.0994168
CBRC016	Perifosine	2	97.76418062
CBRC016	STA4783	0.006	53.84405663
CBRC016	STA4783	0.03	83.69449783
CBRC016	Tamatinib/R406	0.4	95.05773537
CBRC016	Tamatinib/R406	2	91.14145178
CBRC016	Tanespimycin/17-AAG	0.002	94.38865038
CBRC016	Tanespimycin/17-AAG	0.01	96.81844409
CBRC016	tipifarnib	0.01	92.33200335
CBRC016	tipifarnib	0.05	94.58460777
CBRC016	vatalanib/PTK787	2	111.2283799
CBRC016	vatalanib/PTK787	10	85.17620264
CBRC016	A769662	2	92.14398536
CBRC016	A769662	10	95.51570352
CBRC016	AS252424	1	105.6988817
CBRC016	AS252424	5	78.09416066
CBRC016	BI78D3	0.2	81.23064477
CBRC016	BI78D3	1	85.01673401
CBRC016	BID1870	0.2	109.6026611
CBRC016	BID1870	1	85.19382746
CBRC016	BMS536924	0.2	71.80089205
CBRC016	BMS536924	1	80.85855574
CBRC016	C75	1	60.29950123
CBRC016	C75	5	56.33287877
CBRC016	Dorsomorphin	0.4	100.9594199
CBRC016	Dorsomorphin	2	79.06204345
CBRC016	Embelin	1.2	92.58175211
CBRC016	Embelin	6	61.73697295
CBRC016	FH535	1	35.64810139
CBRC016	FH535	5	19.48508828
CBRC016	GSK0660	1	98.20042375
CBRC016	GSK0660	5	81.3574334
CBRC016	GSK650394	0.16	74.51710518
CBRC016	GSK650394	0.8	58.54474534
CBRC016	GW0742	2	102.9531681
CBRC016	GW0742	10	72.37602712
CBRC016	GW2580	1	107.6838467
CBRC016	GW2580	5	103.702407
CBRC016	GW441756	0.4	101.5560547
CBRC016	GW441756	2	93.52417425
CBRC016	GW9662	2	91.83514009
CBRC016	GW9662	10	97.31654675
CBRC016	HIF-1i	2	85.65010405
CBRC016	HIF-1i	10	107.8627198
CBRC016	IPA3	0.8	90.69926051
CBRC016	IPA3	4	106.3815678
CBRC016	JNK5a	0.008	89.60439959
CBRC016	JNK5a	0.04	99.67482237
CBRC016	JZL184	1	92.61071158
CBRC016	JZL184	5	100.7631825
CBRC016	KU0063794	0.02	0.507066253
CBRC016	KU0063794	0.1	108.1529958
CBRC016	KU55933	1	85.99426831
CBRC016	KU55933	5	82.09426216
CBRC016	L779450	0.2	93.29385623
CBRC016	L779450	1	92.54682076
CBRC016	LFM-A13	2	128.4539008
CBRC016	LFM-A13	10	111.2714502
CBRC016	LSN415169	1	90.95763537
CBRC016	LSN415169	5	91.38773299
CBRC016	NVP-TAE684	0.08	101.6063574
CBRC016	NVP-TAE684	0.4	76.95198956
CBRC016	PD173074	0.1	94.41697587
CBRC016	PD173074	0.5	79.68198764
CBRC016	PIM-1 4a	2	99.88808604
CBRC016	PIM-1 4a	10	43.55191783
CBRC016	QS11	1	55.89940691
CBRC016	QS11	5	63.92812619
CBRC016	SrcI1	2	85.87157832
CBRC016	SrcI1	10	71.00517369
CBRC016	SU6656	0.4	105.203135
CBRC016	SU6656	2	88.31498455
CBRC016	T0901317	1.4	82.23885468
CBRC016	T0901317	7	78.4226746
CBRC016	TCS401	1.666666667	99.58340384
CBRC016	TCS401	8.333333333	81.6993097
CBRC016	Tie2i	1	96.95196345
CBRC016	Tie2i	5	81.03561014
CBRC016	U73122	0.4	124.9724776
CBRC016	U73122	2	96.96937931
CBRC016	vasastrol	0.4	90.43761526
CBRC016	vasastrol	2	95.97712368
CBRC016	Wnti	0.1	96.01463622
CBRC016	Wnti	0.5	33.54469048
CBRC016	XAV939	2	118.3401905
CBRC016	XAV939	10	95.24291534
CBRC016	ZM336372	2	101.3270072
CBRC016	ZM336372	10	84.28153439
CBRC013	Bexarotene	2	134.3945502
CBRC013	Bexarotene	10	117.0247395
CBRC013	Bortezomib	0.001	87.30925837
CBRC013	Bortezomib	0.005	15.71479657
CBRC013	cisplatin	1.6	122.1857354
CBRC013	cisplatin	8	70.73241949
CBRC013	CP690550	1	101.4913082
CBRC013	CP690550	5	92.702163
CBRC013	Crizotinib/PF2341066	0.2	85.9072784
CBRC013	Crizotinib/PF2341066	1	64.01385974
CBRC013	dasatanib	0.004	123.3487922
CBRC013	dasatanib	0.02	85.40073536
CBRC013	decitabine	0.1	118.2412886
CBRC013	decitabine	0.5	96.86811289
CBRC013	Docetaxel	1e-04	59.16449011
CBRC013	Docetaxel	5e-04	54.83920519
CBRC013	erlotinib	0.8	98.19285147
CBRC013	erlotinib	4	105.3217853
CBRC013	etoposide	0.02	80.45672769
CBRC013	etoposide	0.1	55.41965424
CBRC013	everolimus	0.02	60.3984996
CBRC013	everolimus	0.1	76.13300034
CBRC013	fingolimod	2	93.59778833
CBRC013	fingolimod	10	72.14846395
CBRC013	fludarabine	0.2	14.69889995
CBRC013	fludarabine	1	89.80847451
CBRC013	gemcitabine	4e-04	117.1422971
CBRC013	gemcitabine	0.002	55.59353809
CBRC013	ruxolitinib	1	83.78711418
CBRC013	ruxolitinib	5	83.25427196
CBRC013	lapatinib	0.8	91.21097263
CBRC013	lapatinib	4	79.96239659
CBRC013	lenalidomide	1	99.22502848
CBRC013	lenalidomide	5	83.76038706
CBRC013	nilotinib	0.2	95.74359109
CBRC013	nilotinib	1	77.72579973
CBRC013	nilutamide	1	107.5864527
CBRC013	nilutamide	5	94.37449509
CBRC013	Pazopanib	0.4	92.47221137
CBRC013	Pazopanib	2	101.3925427
CBRC013	pioglitazone	2	91.76224561
CBRC013	pioglitazone	10	105.2043378
CBRC013	PLX4720	0.08	96.41333631
CBRC013	PLX4720	0.4	114.4271681
CBRC013	sorafenib	0.4	100.0589228
CBRC013	sorafenib	2	79.43260386
CBRC013	stibogluconate	2	96.74277951
CBRC013	stibogluconate	10	94.26914081
CBRC013	sunitinib	0.4	129.4479979
CBRC013	sunitinib	2	86.08200894
CBRC013	temozolomide	2	83.41900295
CBRC013	temozolomide	10	84.14048813
CBRC013	vincristine	1e-04	87.60476304
CBRC013	vincristine	5e-04	57.82341619
CBRC013	vismodegib/GDC0449	1	95.24411192
CBRC013	vismodegib/GDC0449	5	92.10737499
CBRC013	vorinostat/SAHA	0.08	104.1000714
CBRC013	vorinostat/SAHA	0.4	94.30470277
CBRC013	AZD7762	0.02	109.4582681
CBRC013	AZD7762	0.1	119.8236993
CBRC013	CHIR265	0.08	62.87860321
CBRC013	CHIR265	0.4	32.46614562
CBRC013	IMD0354	0.016	96.31564776
CBRC013	IMD0354	0.08	101.9216625
CBRC013	Nutlin-3	0.1	98.61578992
CBRC013	Nutlin-3	0.5	83.93499165
CBRC013	OSU03012	1	54.28418119
CBRC013	OSU03012	5	85.80584186
CBRC013	PF04217903	1	98.78581594
CBRC013	PF04217903	5	91.53995919
CBRC013	PF562271	0.08	106.649825
CBRC013	PF562271	0.4	82.73136097
CBRC013	SNS-032	0.01	87.74474762
CBRC013	SNS-032	0.05	79.26397544
CBRC013	SNS314	8e-04	103.8110079
CBRC013	SNS314	0.004	92.95089114
CBRC013	ABT263	0.4	8.43864928
CBRC013	ABT263	2	18.62413
CBRC013	bivanib/BI2536	0.001	29.92023317
CBRC013	bivanib/BI2536	0.005	41.99399767
CBRC013	CX4945	0.4	123.2315591
CBRC013	CX4945	2	81.98935849
CBRC013	Darinaparsin	0.4	83.76393081
CBRC013	Darinaparsin	2	96.51140967
CBRC013	ENMD2076	0.04	110.1218105
CBRC013	ENMD2076	0.2	90.48942822
CBRC013	EX527	2	114.1010984
CBRC013	EX527	10	122.3978516
CBRC013	FK866	0.01	104.9225681
CBRC013	FK866	0.05	114.5628135
CBRC013	Indole-3-carbinol	0.8	125.4677787
CBRC013	Indole-3-carbinol	4	105.6293503
CBRC013	Lestaurtinib	0.004	99.90834095
CBRC013	Lestaurtinib	0.02	82.44262069
CBRC013	MK1775	0.02	69.17366353
CBRC013	MK1775	0.1	58.05018311
CBRC013	MK2206	0.4	79.48037679
CBRC013	MK2206	2	61.28863657
CBRC013	NVP-BEZ235	0.004	99.3343007
CBRC013	NVP-BEZ235	0.02	73.20630878
CBRC013	RKI983	0.4	74.24536826
CBRC013	RKI983	2	85.66778757
CBRC013	selumetinib/AZD6244	0.015	84.51770125
CBRC013	selumetinib/AZD6244	0.075	55.94995747
CBRC013	Tideglusib/TZDZ-8	0.4	109.8219033
CBRC013	Tideglusib/TZDZ-8	2	85.57105898
CBRC013	Tozasertib/VX680	0.006	89.61388002
CBRC013	Tozasertib/VX680	0.03	74.3922207
CBRC013	Veliparib/ABT888	1.4	88.94917441
CBRC013	Veliparib/ABT888	7	83.0607858
CBRC013	VX702	0.4	95.82405422
CBRC013	VX702	2	91.00032165
CBRC013	XL147	0.8	97.17143803
CBRC013	XL147	4	81.10713562
CBRC013	YM155	4e-04	98.83743071
CBRC013	YM155	0.002	100.902324
CBRC013	cediranib/AZD2171	0.4	82.55664669
CBRC013	cediranib/AZD2171	2	88.45385796
CBRC013	Dovitinib/CHIR-258	0.1	104.1260218
CBRC013	Dovitinib/CHIR-258	0.5	79.17347346
CBRC013	Enzastaurin	0.8	112.7892787
CBRC013	Enzastaurin	4	114.9250109
CBRC013	Midostaurin/PKC412	0.08	96.501732
CBRC013	Midostaurin/PKC412	0.4	66.92963194
CBRC013	OSI906	0.4	67.41602695
CBRC013	OSI906	2	64.73951455
CBRC013	palbociclib/PD332991	0.04	85.04620764
CBRC013	palbociclib/PD332991	0.2	79.7484671
CBRC013	Perifosine	0.4	87.66681786
CBRC013	Perifosine	2	107.9525669
CBRC013	STA4783	0.006	85.58082715
CBRC013	STA4783	0.03	93.21652582
CBRC013	Tamatinib/R406	0.4	86.66226178
CBRC013	Tamatinib/R406	2	74.40504651
CBRC013	Tanespimycin/17-AAG	0.002	106.6203946
CBRC013	Tanespimycin/17-AAG	0.01	52.78144889
CBRC013	tipifarnib	0.01	79.47444034
CBRC013	tipifarnib	0.05	71.31631046
CBRC013	vatalanib/PTK787	2	96.75041397
CBRC013	vatalanib/PTK787	10	62.5906191
CBRC013	A769662	2	112.7040785
CBRC013	A769662	10	105.4951733
CBRC013	AS252424	1	83.30538922
CBRC013	AS252424	5	97.65853074
CBRC013	BI78D3	0.2	89.64298138
CBRC013	BI78D3	1	78.87288461
CBRC013	BID1870	0.2	87.33239711
CBRC013	BID1870	1	82.98327384
CBRC013	BMS536924	0.2	81.16006389
CBRC013	BMS536924	1	56.48461802
CBRC013	C75	1	94.02169617
CBRC013	C75	5	88.7565404
CBRC013	Dorsomorphin	0.4	88.16434915
CBRC013	Dorsomorphin	2	123.301345
CBRC013	Embelin	1.2	95.59575576
CBRC013	Embelin	6	112.7062674
CBRC013	FH535	1	93.32845424
CBRC013	FH535	5	50.55520949
CBRC013	GSK0660	1	92.5618668
CBRC013	GSK0660	5	94.31503139
CBRC013	GSK650394	0.16	83.82935073
CBRC013	GSK650394	0.8	88.64916668
CBRC013	GW0742	2	106.7176347
CBRC013	GW0742	10	100.7943012
CBRC013	GW2580	1	104.1597182
CBRC013	GW2580	5	100.030792
CBRC013	GW441756	0.4	86.87889361
CBRC013	GW441756	2	128.7191414
CBRC013	GW9662	2	98.17364481
CBRC013	GW9662	10	108.0158918
CBRC013	HIF-1i	2	88.69409525
CBRC013	HIF-1i	10	95.14690644
CBRC013	IPA3	0.8	101.592651
CBRC013	IPA3	4	89.94300901
CBRC013	JNK5a	0.008	83.92237421
CBRC013	JNK5a	0.04	89.03621517
CBRC013	JZL184	1	125.7015702
CBRC013	JZL184	5	129.8557693
CBRC013	KU0063794	0.02	85.60181464
CBRC013	KU0063794	0.1	92.99223022
CBRC013	KU55933	1	87.11405307
CBRC013	KU55933	5	89.58767191
CBRC013	L779450	0.2	111.6414319
CBRC013	L779450	1	68.7347043
CBRC013	LFM-A13	2	97.93291349
CBRC013	LFM-A13	10	113.6512701
CBRC013	LSN415169	1	86.445443
CBRC013	LSN415169	5	83.02602767
CBRC013	NVP-TAE684	0.08	64.65359402
CBRC013	NVP-TAE684	0.4	68.02950607
CBRC013	PD173074	0.1	112.7664151
CBRC013	PD173074	0.5	87.6703709
CBRC013	PIM-1 4a	2	107.0209882
CBRC013	PIM-1 4a	10	106.7547902
CBRC013	QS11	1	123.7885766
CBRC013	QS11	5	108.1736257
CBRC013	SrcI1	2	94.45458905
CBRC013	SrcI1	10	91.79229363
CBRC013	SU6656	0.4	83.1328004
CBRC013	SU6656	2	77.74604935
CBRC013	T0901317	1.4	100.3473348
CBRC013	T0901317	7	111.094531
CBRC013	TCS401	1.666666667	93.0851925
CBRC013	TCS401	8.333333333	97.02214025
CBRC013	Tie2i	1	97.9494365
CBRC013	Tie2i	5	128.2693352
CBRC013	U73122	0.4	70.26680298
CBRC013	U73122	2	66.97473792
CBRC013	vasastrol	0.4	99.1280156
CBRC013	vasastrol	2	97.0940707
CBRC013	Wnti	0.1	36.81246649
CBRC013	Wnti	0.5	43.71962291
CBRC013	XAV939	2	96.28170879
CBRC013	XAV939	10	100.4753741
CBRC013	ZM336372	2	95.98119776
CBRC013	ZM336372	10	91.59489607
CBRC008	Bexarotene	2	94.91346928
CBRC008	Bexarotene	10	35.18258816
CBRC008	Bortezomib	0.001	35.58738737
CBRC008	Bortezomib	0.005	24.56683811
CBRC008	cisplatin	1.6	99.41752886
CBRC008	cisplatin	8	80.14616004
CBRC008	CP690550	1	94.63594546
CBRC008	CP690550	5	127.8626836
CBRC008	Crizotinib/PF2341066	0.2	100.6851108
CBRC008	Crizotinib/PF2341066	1	108.2450778
CBRC008	dasatanib	0.004	108.0209666
CBRC008	dasatanib	0.02	89.75325539
CBRC008	decitabine	0.1	89.08244083
CBRC008	decitabine	0.5	96.83807745
CBRC008	Docetaxel	1e-04	47.09502921
CBRC008	Docetaxel	5e-04	64.23868156
CBRC008	erlotinib	0.8	96.13247033
CBRC008	erlotinib	4	109.3935921
CBRC008	etoposide	0.02	102.9739856
CBRC008	etoposide	0.1	84.15859674
CBRC008	everolimus	0.02	82.14889901
CBRC008	everolimus	0.1	94.85471986
CBRC008	fingolimod	2	85.35981167
CBRC008	fingolimod	10	15.49702707
CBRC008	fludarabine	0.2	114.1246809
CBRC008	fludarabine	1	117.8662695
CBRC008	gemcitabine	4e-04	69.53753818
CBRC008	gemcitabine	0.002	87.36301351
CBRC008	ruxolitinib	1	100.9550436
CBRC008	ruxolitinib	5	107.3108634
CBRC008	lapatinib	0.8	87.65195026
CBRC008	lapatinib	4	108.1626104
CBRC008	lenalidomide	1	73.58164214
CBRC008	lenalidomide	5	105.8710297
CBRC008	nilotinib	0.2	112.318109
CBRC008	nilotinib	1	131.1107291
CBRC008	nilutamide	1	104.0545173
CBRC008	nilutamide	5	117.3132917
CBRC008	Pazopanib	0.4	111.8625975
CBRC008	Pazopanib	2	93.19963031
CBRC008	pioglitazone	2	94.12530017
CBRC008	pioglitazone	10	90.50131509
CBRC008	PLX4720	0.08	107.8990801
CBRC008	PLX4720	0.4	114.7674114
CBRC008	sorafenib	0.4	125.9609246
CBRC008	sorafenib	2	33.32718533
CBRC008	stibogluconate	2	98.41667113
CBRC008	stibogluconate	10	80.42470909
CBRC008	sunitinib	0.4	95.95170402
CBRC008	sunitinib	2	94.77247249
CBRC008	temozolomide	2	94.1068963
CBRC008	temozolomide	10	91.72932769
CBRC008	vincristine	1e-04	102.4970204
CBRC008	vincristine	5e-04	67.92212874
CBRC008	vismodegib/GDC0449	1	94.31595054
CBRC008	vismodegib/GDC0449	5	112.8039465
CBRC008	vorinostat/SAHA	0.08	95.86856947
CBRC008	vorinostat/SAHA	0.4	92.5348967
CBRC008	AZD7762	0.02	120.1734591
CBRC008	AZD7762	0.1	98.47823416
CBRC008	CHIR265	0.08	78.62819295
CBRC008	CHIR265	0.4	79.98553164
CBRC008	IMD0354	0.016	85.0851779
CBRC008	IMD0354	0.08	72.68496262
CBRC008	Nutlin-3	0.1	90.00421266
CBRC008	Nutlin-3	0.5	79.61533293
CBRC008	OSU03012	1	72.20262087
CBRC008	OSU03012	5	10.94807967
CBRC008	PF04217903	1	99.07722722
CBRC008	PF04217903	5	115.1032515
CBRC008	PF562271	0.08	99.8926291
CBRC008	PF562271	0.4	72.77477697
CBRC008	SNS-032	0.01	83.76512019
CBRC008	SNS-032	0.05	109.0539884
CBRC008	SNS314	8e-04	89.12955181
CBRC008	SNS314	0.004	83.88419637
CBRC008	ABT263	0.4	73.13210963
CBRC008	ABT263	2	11.50167982
CBRC008	bivanib/BI2536	0.001	91.6270329
CBRC008	bivanib/BI2536	0.005	102.0067227
CBRC008	CX4945	0.4	75.91949058
CBRC008	CX4945	2	76.96967234
CBRC008	Darinaparsin	0.4	98.62899132
CBRC008	Darinaparsin	2	99.60689454
CBRC008	ENMD2076	0.04	112.0190452
CBRC008	ENMD2076	0.2	96.95321373
CBRC008	EX527	2	113.0208568
CBRC008	EX527	10	97.66297265
CBRC008	FK866	0.01	24.05366125
CBRC008	FK866	0.05	84.1939459
CBRC008	Indole-3-carbinol	0.8	97.34863572
CBRC008	Indole-3-carbinol	4	107.5971878
CBRC008	Lestaurtinib	0.004	96.7956746
CBRC008	Lestaurtinib	0.02	75.35958712
CBRC008	MK1775	0.02	101.6528856
CBRC008	MK1775	0.1	112.6402554
CBRC008	MK2206	0.4	94.29966036
CBRC008	MK2206	2	91.47256967
CBRC008	NVP-BEZ235	0.004	88.54709642
CBRC008	NVP-BEZ235	0.02	84.76517025
CBRC008	RKI983	0.4	108.4218503
CBRC008	RKI983	2	111.5213153
CBRC008	selumetinib/AZD6244	0.015	102.4233775
CBRC008	selumetinib/AZD6244	0.075	88.74740472
CBRC008	Tideglusib/TZDZ-8	0.4	99.29082677
CBRC008	Tideglusib/TZDZ-8	2	110.2044863
CBRC008	Tozasertib/VX680	0.006	107.6870582
CBRC008	Tozasertib/VX680	0.03	99.61033363
CBRC008	Veliparib/ABT888	1.4	89.96260742
CBRC008	Veliparib/ABT888	7	83.88960714
CBRC008	VX702	0.4	97.95306115
CBRC008	VX702	2	93.14874437
CBRC008	XL147	0.8	64.43321203
CBRC008	XL147	4	39.28272044
CBRC008	YM155	4e-04	71.91292691
CBRC008	YM155	0.002	56.01105741
CBRC008	cediranib/AZD2171	0.4	97.05409014
CBRC008	cediranib/AZD2171	2	88.90843993
CBRC008	Dovitinib/CHIR-258	0.1	102.3903237
CBRC008	Dovitinib/CHIR-258	0.5	126.7064484
CBRC008	Enzastaurin	0.8	92.17809072
CBRC008	Enzastaurin	4	57.24026564
CBRC008	Midostaurin/PKC412	0.08	73.62816311
CBRC008	Midostaurin/PKC412	0.4	89.18262221
CBRC008	OSI906	0.4	84.15161912
CBRC008	OSI906	2	78.46764849
CBRC008	palbociclib/PD332991	0.04	76.77381394
CBRC008	palbociclib/PD332991	0.2	82.99432936
CBRC008	Perifosine	0.4	110.4559481
CBRC008	Perifosine	2	102.2959135
CBRC008	STA4783	0.006	28.24934113
CBRC008	STA4783	0.03	81.01624583
CBRC008	Tamatinib/R406	0.4	84.72842428
CBRC008	Tamatinib/R406	2	79.68173941
CBRC008	Tanespimycin/17-AAG	0.002	100.2338729
CBRC008	Tanespimycin/17-AAG	0.01	47.06119004
CBRC008	tipifarnib	0.01	102.9652779
CBRC008	tipifarnib	0.05	95.80975601
CBRC008	vatalanib/PTK787	2	90.18156303
CBRC008	vatalanib/PTK787	10	84.2314566
CBRC008	A769662	2	105.6485802
CBRC008	A769662	10	104.9739247
CBRC008	AS252424	1	93.02873346
CBRC008	AS252424	5	82.999259
CBRC008	BI78D3	0.2	87.37679844
CBRC008	BI78D3	1	89.01612048
CBRC008	BID1870	0.2	96.93901759
CBRC008	BID1870	1	87.32473235
CBRC008	BMS536924	0.2	75.60320865
CBRC008	BMS536924	1	69.94549795
CBRC008	C75	1	73.64774732
CBRC008	C75	5	68.52539463
CBRC008	Dorsomorphin	0.4	84.42112532
CBRC008	Dorsomorphin	2	90.67391329
CBRC008	Embelin	1.2	81.66860225
CBRC008	Embelin	6	63.46332332
CBRC008	FH535	1	29.2672274
CBRC008	FH535	5	40.38264221
CBRC008	GSK0660	1	66.79352682
CBRC008	GSK0660	5	83.62184165
CBRC008	GSK650394	0.16	54.07536222
CBRC008	GSK650394	0.8	82.01998772
CBRC008	GW0742	2	87.71025552
CBRC008	GW0742	10	73.7668874
CBRC008	GW2580	1	78.6081805
CBRC008	GW2580	5	97.35829298
CBRC008	GW441756	0.4	95.49084059
CBRC008	GW441756	2	96.17807903
CBRC008	GW9662	2	84.54687713
CBRC008	GW9662	10	78.01253829
CBRC008	HIF-1i	2	84.80559955
CBRC008	HIF-1i	10	127.9216807
CBRC008	IPA3	0.8	84.71829952
CBRC008	IPA3	4	97.52727049
CBRC008	JNK5a	0.008	97.99270935
CBRC008	JNK5a	0.04	95.65166211
CBRC008	JZL184	1	89.45283977
CBRC008	JZL184	5	101.8815954
CBRC008	KU0063794	0.02	106.2651646
CBRC008	KU0063794	0.1	111.1331281
CBRC008	KU55933	1	89.43517561
CBRC008	KU55933	5	53.78096529
CBRC008	L779450	0.2	99.43021192
CBRC008	L779450	1	80.47046548
CBRC008	LFM-A13	2	96.7924214
CBRC008	LFM-A13	10	120.2018288
CBRC008	LSN415169	1	98.34530104
CBRC008	LSN415169	5	81.07410359
CBRC008	NVP-TAE684	0.08	88.25358044
CBRC008	NVP-TAE684	0.4	78.13428106
CBRC008	PD173074	0.1	79.07372691
CBRC008	PD173074	0.5	78.862596
CBRC008	PIM-1 4a	2	79.05464211
CBRC008	PIM-1 4a	10	58.21733189
CBRC008	QS11	1	77.16172396
CBRC008	QS11	5	74.91500983
CBRC008	SrcI1	2	79.01532959
CBRC008	SrcI1	10	62.86081577
CBRC008	SU6656	0.4	90.80308154
CBRC008	SU6656	2	72.0520706
CBRC008	T0901317	1.4	85.18160097
CBRC008	T0901317	7	96.5236651
CBRC008	TCS401	1.666666667	76.60220309
CBRC008	TCS401	8.333333333	83.41841502
CBRC008	Tie2i	1	101.4962671
CBRC008	Tie2i	5	85.6214959
CBRC008	U73122	0.4	89.68442925
CBRC008	U73122	2	83.66709992
CBRC008	vasastrol	0.4	104.6529915
CBRC008	vasastrol	2	121.6596124
CBRC008	Wnti	0.1	39.62288894
CBRC008	Wnti	0.5	38.08677324
CBRC008	XAV939	2	99.12689222
CBRC008	XAV939	10	91.53144007
CBRC008	ZM336372	2	96.94945222
CBRC008	ZM336372	10	97.47891382
CBRC034	Bexarotene	2	90.94932054
CBRC034	Bexarotene	10	73.62379282
CBRC034	Bortezomib	0.001	77.23330239
CBRC034	Bortezomib	0.005	12.83515442
CBRC034	cisplatin	1.6	96.26444399
CBRC034	cisplatin	8	79.60235296
CBRC034	CP690550	1	108.3231187
CBRC034	CP690550	5	93.57429079
CBRC034	Crizotinib/PF2341066	0.2	125.9892143
CBRC034	Crizotinib/PF2341066	1	76.07661489
CBRC034	dasatanib	0.004	62.78557083
CBRC034	dasatanib	0.02	59.10447719
CBRC034	decitabine	0.1	83.88602952
CBRC034	decitabine	0.5	98.30052128
CBRC034	Docetaxel	1e-04	84.12429902
CBRC034	Docetaxel	5e-04	88.78118545
CBRC034	erlotinib	0.8	109.9538441
CBRC034	erlotinib	4	109.2763711
CBRC034	etoposide	0.02	89.17399653
CBRC034	etoposide	0.1	77.60927083
CBRC034	everolimus	0.02	89.43419106
CBRC034	everolimus	0.1	84.91235858
CBRC034	fingolimod	2	105.5499889
CBRC034	fingolimod	10	2.203415034
CBRC034	fludarabine	0.2	89.97971838
CBRC034	fludarabine	1	103.5275022
CBRC034	gemcitabine	4e-04	92.8207735
CBRC034	gemcitabine	0.002	68.12608826
CBRC034	ruxolitinib	1	95.41908376
