expt_no	cell_line	inhibition_calc_method	first_agent	conc_first_agent	first_agent_inhibition	first_agent_stddev	second_agent	conc_second_agent	second_agent_inhibition	second_agent_stddev	combo_observed	combo_stddev	bliss	observed_bliss_diff
252	PANC-1	41	CREBi1	2.0724	54.9	9.882	SB225002	2	80.49	6.4392	65.94	4.6158	91.2	-25.26
252	PANC-1	41	5-fluorouracil	2.1871	29.02	11.0276	5-fluorouracil	7.904	32.81	4.5934	27.04	3.7856	52.31	-25.27
252	PANC-1	41	Foretinib	0.5699	37.37	13.4532	MK-1775	0.5941	52.17	2.6085	44.77	10.7448	70.04	-25.27
251	MiaPaCa-2	41	CREBi1	2.0724	3.2	22.432	YM155	0.0042	61.17	4.8936	37.12	7.424	62.41	-25.29
252	PANC-1	41	Piperlongumine	5	50.1	1.503	SB225002	2	80.49	6.4392	64.97		90.26	-25.29
257	SU-86-86	41	Foretinib	1.4244	36.03	7.9266	Oligomycin	1.6151	83.69	1.6738	64.28	5.1424	89.57	-25.29
252	PANC-1	41	GSK1120212	0.0239	27.04	1.6224	Paclitaxel	0.0059	43.2	7.776	33.26	8.9802	58.56	-25.3
252	PANC-1	41	Crizotinib	2.63	42.9	10.725	SN-38	0.0332	13.29	7.0437	25.19	15.8697	50.49	-25.3
252	PANC-1	41	5-fluorouracil	7.904	32.81	4.5934	AZD-8055	0.2649	41.09	3.2872	35.11	3.511	60.42	-25.31
251	MiaPaCa-2	41	BI-2536	0.0062	41.81	11.7068	GSK2334470	0.1007	-5.25	7.7175	13.45		38.76	-25.31
252	PANC-1	41	JQ1	0.4894	28.26	7.065	SB225002	0.22	63.22	2.5288	48.29	5.3119	73.61	-25.32
252	PANC-1	41	17-DMAG	0.0674	38.45	8.0745	GDC-0941	0.154	5.16	10.4232	16.31	6.524	41.63	-25.32
252	PANC-1	41	AZD-7762	0.552	36.02	5.7632	Paclitaxel	0.001	20.79	7.4844	23.99	9.8359	49.32	-25.33
252	PANC-1	41	5-fluorouracil	2.1871	29.02	11.0276	Crizotinib	2.63	42.9	10.725	34.14	7.8522	59.47	-25.33
252	PANC-1	41	CREBi1	2.0724	54.9	9.882	PF-431396	2.143	30.57	12.5337	43.35	3.9015	68.69	-25.34
252	PANC-1	41	AZD-1480	3	-1.06	19.5676	AZD-7762	0.2079	54.55	14.7285	28.72	23.8376	54.07	-25.35
252	PANC-1	41	ABT-199	5	21.51	7.0983	Foretinib	0.5699	37.37	13.4532	25.49	6.3725	50.84	-25.35
257	SU-86-86	41	BI-2536	0.0192	39.47	3.5523	YM155	0.0042	63.71	6.371	52.67	4.2136	78.03	-25.36
252	PANC-1	41	5-fluorouracil	2.1871	29.02	11.0276	Flavopiridol	0.1381	22.35	8.2695	19.52	11.5168	44.88	-25.36
252	PANC-1	41	AZD-1480	10	21.74	18.0442	Erlotinib	0.038	18.26	3.8346	10.67	10.1365	36.03	-25.36
257	SU-86-86	41	17-DMAG	0.0307	57.88	4.6304	5-fluorouracil	7.904	42.95	3.0065	50.58	1.5174	75.97	-25.39
252	PANC-1	41	5-fluorouracil	0.926	17.86	8.7514	SB225002	2	80.49	6.4392	58.58	6.4438	83.97	-25.39
252	PANC-1	41	Paclitaxel	0.0119	58.26	5.2434	Piperlongumine	5	50.1	1.503	53.77		79.17	-25.4
252	PANC-1	41	AZD-8055	0.0212	10.1	7.878	Paclitaxel	0.001	20.79	7.4844	3.39	14.1363	28.79	-25.4
257	SU-86-86	41	Carfilzomib	0.01	89.36	1.7872	IMD 0354	0.13	-1.57	6.908	63.79	5.1032	89.19	-25.4
252	PANC-1	41	Gemcitabine	0.0416	29.97	2.3976	IMD 0354	0.13	15.83	8.7065	15.66	10.179	41.06	-25.4
252	PANC-1	41	CMPD-1	0.845	19.31	3.2827	Foretinib	0.5699	37.37	13.4532	24.04	11.0584	49.46	-25.42
252	PANC-1	41	BI-2536	0.0062	26.76	14.1828	SB225002	2	80.49	6.4392	60.28	2.4112	85.71	-25.43
260	PL45	41	CMPD-1	2.5956	67.23	2.0169	CMPD-1	6.7498	57.5	0.575	60.64	1.8192	86.07	-25.43
257	SU-86-86	41	Carfilzomib	0.01	89.36	1.7872	MK-1775	0.3239	44.99	3.5992	68.71	7.5581	94.15	-25.44
252	PANC-1	41	AZD-8055	0.2649	41.09	3.2872	MLN-8237	4	43.31	10.3944	41.15	13.5795	66.6	-25.45
257	SU-86-86	41	17-DMAG	0.0307	57.88	4.6304	Simvastatin	0.25	80.62	2.4186	66.37	7.9644	91.84	-25.47
252	PANC-1	41	5-fluorouracil	7.904	32.81	4.5934	Paclitaxel	0.0059	43.2	7.776	36.34	10.1752	61.84	-25.5
252	PANC-1	41	MLN-4924	0.27	40.86	11.8494	Paclitaxel	0.0119	58.26	5.2434	49.79	11.4517	75.31	-25.52
252	PANC-1	41	GDC-0941	0.6	24.11	6.9919	Gemcitabine	0.5	73.56	5.8848	54.36	8.6976	79.93	-25.57
252	PANC-1	41	MLN-4924	0.5	80.99	6.4792	Pemetrexed	1	19.92	12.5496	59.21	8.8815	84.78	-25.57
252	PANC-1	41	AZD-8055	0.0212	10.1	7.878	Flavopiridol	0.2181	16.76	15.922	-0.41	12.7387	25.17	-25.58
252	PANC-1	41	Oligomycin	0.3089	44.82	2.6892	Simvastatin	0.25	29.6	6.808	35.57		61.15	-25.58
252	PANC-1	41	17-DMAG	0.0674	38.45	8.0745	Crizotinib	2.63	42.9	10.725	39.24	5.4936	64.85	-25.61
252	PANC-1	41	CREBi1	0.9872	36.97	5.5455	Pemetrexed	0.0504	16.06	6.5846	21.45	4.719	47.09	-25.64
252	PANC-1	41	BI-2536	0.0089	57.46	8.0444	BYL-719	0.3639	17.53	2.8048	39.26	2.7482	64.92	-25.66
252	PANC-1	41	ABT-199	0.2	6.2	13.268	AZD-7762	0.1322	32.23	24.4948	10.76	6.8864	36.43	-25.67
251	MiaPaCa-2	41	BRD-7389	1.2531	42.08	13.0448	MLN-8237	0.6658	68.14	5.4512	55.87	5.0283	81.55	-25.68
260	PL45	41	AZD-7762	0.2079	37.58	4.1338	MLN-4924	0.5	60.85	2.434	49.87	2.4935	75.56	-25.69
252	PANC-1	41	Pemetrexed	1	19.92	12.5496	SB225002	2	80.49	6.4392	58.67		84.38	-25.71
257	SU-86-86	41	Carfilzomib	0.01	89.36	1.7872	SB225002	0.22	-0.17	6.9496	63.63	6.363	89.34	-25.71
252	PANC-1	41	AZD-7762	0.2079	54.55	14.7285	PF-431396	4.3128	38.78	4.6536	46.46	4.646	72.18	-25.72
252	PANC-1	41	BI-2536	0.0062	26.76	14.1828	GSK1120212	0.0017	19.18	5.5622	15.09	15.3918	40.81	-25.72
260	PL45	41	Gemcitabine	0.1	75.88	0	PF-431396	4.3128	21.06	1.8954	55.24	2.2096	80.96	-25.72
252	PANC-1	41	Paclitaxel	0.0059	43.2	7.776	Piperlongumine	5	50.1	1.503	45.88		71.66	-25.78
257	SU-86-86	41	17-DMAG	0.0307	57.88	4.6304	AZD-8055	0.2649	42.82	4.282	50.12	7.518	75.92	-25.8
251	MiaPaCa-2	41	AZD-7762	0.2079	90.62	1.8124	Flavopiridol	0.2181	57.61	1.1522	70.21		96.02	-25.81
257	SU-86-86	41	CREBi1	4.2459	6.69	5.0175	Thapsigargin	0.01	72.14	7.9354	48.19	13.9751	74	-25.81
252	PANC-1	41	Crizotinib	0.87	23.6	3.304	Paclitaxel	0.0119	58.26	5.2434	42.29	0.4229	68.11	-25.82
252	PANC-1	41	IMD 0354	0.13	15.83	8.7065	Oligomycin	0.3089	44.82	2.6892	27.73	12.2012	53.55	-25.82
257	SU-86-86	41	17-DMAG	0.0162	26.99	12.9552	Pemetrexed	1	57.84	9.8328	43.37	10.4088	69.22	-25.85
252	PANC-1	41	CMPD-1	0.845	19.31	3.2827	Pemetrexed	0.0184	9.26	0.926	0.92	10.6628	26.78	-25.86
252	PANC-1	41	5-fluorouracil	0.926	17.86	8.7514	BRD-7389	0.3071	0.14	10.4622	-7.89	13.7286	17.97	-25.86
252	PANC-1	41	MK-2206	1.521	24.77	7.9264	MLN-4924	0.27	40.86	11.8494	29.64	29.0472	55.51	-25.87
251	MiaPaCa-2	41	CREBi1	4.2459	3.08	24.5784	Oligomycin	1.6151	82.62	1.6524	57.29	2.2916	83.16	-25.87
252	PANC-1	41	Oligomycin	0.3089	44.82	2.6892	Pemetrexed	1	19.92	12.5496	29.92		55.81	-25.89
260	PL45	41	17-DMAG	0.0162	26.7	4.539	MLN-4924	0.5	60.85	2.434	45.41	2.7246	71.3	-25.89
252	PANC-1	41	Erlotinib	0.1161	11.51	1.7265	Gemcitabine	0.5	73.56	5.8848	50.7	2.028	76.6	-25.9
252	PANC-1	41	Crizotinib	0.87	23.6	3.304	MK-1775	1.3714	63.77	1.9131	46.42	10.6766	72.32	-25.9
252	PANC-1	41	CMPD-1	2.5956	26.19	8.6427	MK-1775	0.5941	52.17	2.6085	38.79	3.4911	64.7	-25.91
252	PANC-1	41	CMPD-1	6.7498	43.36	10.84	SB225002	0.67	52.11	17.7174	46.96	6.1048	72.88	-25.92
252	PANC-1	41	BYL-719	1.5396	17.61	1.5849	MK-1775	0.5941	52.17	2.6085	34.67	9.7076	60.59	-25.92
251	MiaPaCa-2	41	IMD 0354	1.13	38.6	3.088	SB225002	0.22	22.77	5.2371	26.65	4.797	52.58	-25.93
252	PANC-1	41	AZD-7762	0.1322	32.23	24.4948	Foretinib	0.2066	27.55	2.204	24.97	8.2401	50.9	-25.93
252	PANC-1	41	BI-2536	0.0089	57.46	8.0444	Foretinib	1.4244	44.16	5.7408	50.32	7.0448	76.25	-25.93
251	MiaPaCa-2	41	Dovitinib	0.1165	12.48	7.7376	GSK2334470	0.551	-2.45	22.8095	-15.6	7.02	10.34	-25.94
252	PANC-1	41	5-fluorouracil	7.904	32.81	4.5934	Foretinib	0.5699	37.37	13.4532	31.97	3.5167	57.92	-25.95
257	SU-86-86	41	AZD-8055	0.0212	-2.83	3.396	YM155	0.0021	45.13	31.1397	17.61	3.8742	43.58	-25.97
252	PANC-1	41	BIBW-2992	0.5021	-4.28	22.2988	CREBi1	2.0724	54.9	9.882	26.99	5.9378	52.97	-25.98
252	PANC-1	41	CMPD-1	6.7498	43.36	10.84	SB225002	2	80.49	6.4392	62.95	5.6655	88.95	-26
252	PANC-1	41	CREBi1	0.9872	36.97	5.5455	GSK650394A	1.1269	7.71	5.397	15.83	3.166	41.83	-26
252	PANC-1	41	BI-2536	0.0089	57.46	8.0444	CREBi1	2.0724	54.9	9.882	54.8	7.124	80.81	-26.01
252	PANC-1	41	GDC-0941	0.154	5.16	10.4232	SB225002	0.67	52.11	17.7174	28.57	4.2855	54.58	-26.01
252	PANC-1	41	BI-2536	0.0089	57.46	8.0444	Dasatinib	0.0294	16.6	6.474	38.51	4.6212	64.52	-26.01
252	PANC-1	41	BYL-719	3.9734	24.45	1.7115	MLN-4924	0.5	80.99	6.4792	59.61	3.5766	85.64	-26.03
257	SU-86-86	41	Crizotinib	2.63	22.18	1.7744	YM155	0.0021	45.13	31.1397	31.27	2.8143	57.3	-26.03
252	PANC-1	41	MLN-4924	0.5	80.99	6.4792	PF-431396	4.3128	38.78	4.6536	62.33	4.9864	88.36	-26.03
252	PANC-1	41	MLN-4924	0.5	80.99	6.4792	Vorinostat	2.08	-7.24	3.982	53.57		79.61	-26.04
257	SU-86-86	41	BI-2536	0.0062	4.51	6.4042	Thapsigargin	0.004	51.24	10.248	27.39	4.1085	53.44	-26.05
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	Crizotinib	0.87	23.6	3.304	18.58	9.4758	44.66	-26.08
251	MiaPaCa-2	41	Crizotinib	2.63	80.51	1.6102	Paclitaxel	0.0119	71.19	2.8476	68.29		94.38	-26.09
252	PANC-1	41	MLN-4924	0.5	80.99	6.4792	Vorinostat	0.7687	-8.35	23.213	53.3		79.4	-26.1
257	SU-86-86	41	Foretinib	0.2066	-5.89	6.7735	YM155	0.0042	63.71	6.371	35.45	1.418	61.57	-26.12
252	PANC-1	41	17-DMAG	0.0307	22.55	9.922	Carfilzomib	0.01	57.15	9.144	40.69	14.6484	66.81	-26.12
252	PANC-1	41	17-DMAG	0.0674	38.45	8.0745	Paclitaxel	0.0059	43.2	7.776	38.9	5.446	65.04	-26.14
252	PANC-1	41	Dovitinib	1	10.9	8.175	Piperlongumine	2.5	8.36	20.7328	-7.79	14.4894	18.35	-26.14
251	MiaPaCa-2	41	CMPD-1	2.5956	81.57	2.4471	PF-431396	4.3128	75.27	4.5162	69.3	0	95.44	-26.14
251	MiaPaCa-2	41	CREBi1	0.9872	16.97	3.394	YM155	0.0013	25.1	7.53	11.66	5.7134	37.81	-26.15
257	SU-86-86	41	BIBW-2992	0.0569	1.07	8.9452	YM155	0.0021	45.13	31.1397	19.56	5.868	45.72	-26.16
257	SU-86-86	41	BRD-7389	1.2531	17.4	2.958	Thapsigargin	0.004	51.24	10.248	33.53	10.059	59.72	-26.19
252	PANC-1	41	CMPD-1	2.5956	26.19	8.6427	Dovitinib	2.6008	35.98	11.1538	26.55	13.5405	52.75	-26.2
252	PANC-1	41	AZD-7762	0.1322	32.23	24.4948	Dovitinib	1	10.9	8.175	13.41	2.1456	39.62	-26.21
252	PANC-1	41	GSK650394A	2.1931	-3.08	11.1804	MLN-8237	0.6658	32.74	5.8932	4.44	6.8376	30.67	-26.23
257	SU-86-86	41	AZD-7762	0.1322	58.61	1.7583	AZD-8055	0.0511	15.4	4.928	38.75	10.4625	64.98	-26.23
257	SU-86-86	41	5-fluorouracil	2.1871	38.35	2.6845	YM155	0.0042	63.71	6.371	51.39	3.0834	77.63	-26.24
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	AZD-8055	0.0511	21.01	3.9919	16.53	3.4713	42.79	-26.26
252	PANC-1	41	GDC-0941	0.6	24.11	6.9919	MLN-8237	4	43.31	10.3944	30.69	7.9794	56.98	-26.29
257	SU-86-86	41	AZD-1480	3	-4.47	7.7778	AZD-7762	0.1322	58.61	1.7583	30.47	3.9611	56.76	-26.29
252	PANC-1	41	5-fluorouracil	2.1871	29.02	11.0276	Gemcitabine	0.0416	29.97	2.3976	23.99	1.9192	50.29	-26.3
257	SU-86-86	41	5-fluorouracil	7.904	42.95	3.0065	YM155	0.0042	63.71	6.371	53	0.53	79.3	-26.3
252	PANC-1	41	AZD-7762	0.1322	32.23	24.4948	BI-2536	0.0089	57.46	8.0444	44.85	2.2425	71.17	-26.32
252	PANC-1	41	AZD-7762	0.552	36.02	5.7632	CREBi1	0.9872	36.97	5.5455	33.33	7.6659	59.67	-26.34
252	PANC-1	41	CMPD-1	0.845	19.31	3.2827	Simvastatin	0.25	29.6	6.808	16.82	15.8108	43.19	-26.37
252	PANC-1	41	CMPD-1	2.5956	26.19	8.6427	GSK650394A	0.5955	6.54	10.0716	4.64	11.4608	31.02	-26.38
252	PANC-1	41	AZD-7762	0.2079	54.55	14.7285	Crizotinib	2.63	42.9	10.725	47.66	10.4852	74.05	-26.39
257	SU-86-86	41	AZD-7762	0.2079	65.53	3.2765	GSK650394A	1.1269	-1.88	7.3132	38.48	9.62	64.88	-26.4
251	MiaPaCa-2	41	5-fluorouracil	0.926	18.96	3.9816	IMD 0354	1.13	38.6	3.088	23.81	8.0954	50.24	-26.43
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	MLN-8237	4	43.31	10.3944	32.5	11.7	58.94	-26.44
257	SU-86-86	41	Crizotinib	2.63	22.18	1.7744	YM155	0.0042	63.71	6.371	45.32	9.5172	71.76	-26.44
252	PANC-1	41	5-fluorouracil	0.926	17.86	8.7514	Dasatinib	0.2157	28.52	5.1336	14.84	15.4336	41.29	-26.45
252	PANC-1	41	CREBi1	2.0724	54.9	9.882	Piperlongumine	1	-1.52	9.4544	27.74	12.483	54.21	-26.47
252	PANC-1	41	ABT-199	5	21.51	7.0983	MK-2206	0.1602	6.64	4.1832	0.24	6.5832	26.72	-26.48
251	MiaPaCa-2	41	BRD-7389	0.6297	17.37	7.4691	Erlotinib	0.038	18.23	6.0159	5.95	5.5335	32.43	-26.48
257	SU-86-86	41	AZD-7762	0.1322	58.61	1.7583	Flavopiridol	0.1381	40.26	9.2598	48.79	8.2943	75.27	-26.48
252	PANC-1	41	BI-2536	0.0089	57.46	8.0444	SN-38	0.009	20.8	4.576	39.82	11.1496	66.31	-26.49
252	PANC-1	41	ABT-199	1	6.23	13.6437	Gemcitabine	0.5	73.56	5.8848	48.71	5.8452	75.21	-26.5
251	MiaPaCa-2	41	AZD-7762	0.1322	87.08	2.6124	GSK2334470	0.551	-2.45	22.8095	60.22		86.76	-26.54
252	PANC-1	41	ABT-199	1	6.23	13.6437	Simvastatin	0.25	29.6	6.808	7.44	6.7704	33.99	-26.55
252	PANC-1	41	CREBi1	4.2459	73.04	10.2256	Piperlongumine	5	50.1	1.503	60	1.8	86.55	-26.55
252	PANC-1	41	Flavopiridol	0.2181	16.76	15.922	Gemcitabine	0.5	73.56	5.8848	51.44	2.0576	77.99	-26.55
252	PANC-1	41	Gemcitabine	0.5	73.56	5.8848	MLN-4924	0.27	40.86	11.8494	57.8	2.312	84.36	-26.56
252	PANC-1	41	MLN-8237	0.6658	32.74	5.8932	Oligomycin	0.3089	44.82	2.6892	36.32		62.89	-26.57
252	PANC-1	41	AZD-7762	0.2079	54.55	14.7285	GSK2334470	0.1007	-4.48	13.216	25.94	3.3722	52.51	-26.57
251	MiaPaCa-2	41	GDC-0941	1.1616	31.71	1.2684	YM155	0.0013	25.1	7.53	22.27	7.3491	48.85	-26.58
252	PANC-1	41	Pemetrexed	0.0184	9.26	0.926	Simvastatin	0.25	29.6	6.808	9.53		36.12	-26.59
252	PANC-1	41	Dovitinib	0.1165	7.17	5.3775	Paclitaxel	0.001	20.79	7.4844	-0.12	11.2776	26.47	-26.59
252	PANC-1	41	Dasatinib	0.0294	16.6	6.474	SB225002	0.67	52.11	17.7174	33.44	24.0768	60.06	-26.62
251	MiaPaCa-2	41	GSK650394A	1.1269	-1.09	20.1432	MK-1775	0.5941	78.16	1.5632	51.29	6.1548	77.92	-26.63
252	PANC-1	41	CREBi1	0.9872	36.97	5.5455	Paclitaxel	0.0059	43.2	7.776	37.56	6.0096	64.2	-26.64
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	Paclitaxel	0.001	20.79	7.4844	15.99	3.6777	42.63	-26.64
252	PANC-1	41	MK-1775	0.5941	52.17	2.6085	Paclitaxel	0.0119	58.26	5.2434	53.39	4.8051	80.04	-26.65
252	PANC-1	41	Foretinib	0.2066	27.55	2.204	IMD 0354	0.13	15.83	8.7065	12.37	8.7827	39.02	-26.65
252	PANC-1	41	GDC-0941	0.6	24.11	6.9919	MK-1775	0.5941	52.17	2.6085	37.03	4.4436	63.7	-26.67
252	PANC-1	41	CMPD-1	2.5956	26.19	8.6427	GSK1120212	0.0239	27.04	1.6224	19.47	19.47	46.15	-26.68
252	PANC-1	41	AZD-7762	0.2079	54.55	14.7285	MLN-4924	1.3	40.99	11.0673	46.49	3.2543	73.18	-26.69
252	PANC-1	41	Gemcitabine	0.0416	29.97	2.3976	Pemetrexed	0.0504	16.06	6.5846	14.52	12.9228	41.22	-26.7
252	PANC-1	41	17-DMAG	0.0674	38.45	8.0745	CREBi1	4.2459	73.04	10.2256	56.71	4.5368	83.41	-26.7
257	SU-86-86	41	CREBi1	0.9872	2.77	5.4846	YM155	0.0021	45.13	31.1397	19.94	1.7946	46.65	-26.71
252	PANC-1	41	17-DMAG	0.0307	22.55	9.922	SN-38	0.0567	19.27	13.1036	10.75	2.9025	37.47	-26.72
252	PANC-1	41	Foretinib	0.2066	27.55	2.204	SN-38	0.009	20.8	4.576	15.89	7.7861	42.62	-26.73
252	PANC-1	41	AZD-8055	0.0511	21.01	3.9919	IMD 0354	0.13	15.83	8.7065	6.77	0.4062	33.51	-26.74
252	PANC-1	41	GSK650394A	1.1269	7.71	5.397	MK-1775	0.5941	52.17	2.6085	29.11	13.3906	55.86	-26.75
252	PANC-1	41	CREBi1	0.9872	36.97	5.5455	Thapsigargin	0.01	-1.43	10.2388	9.31	21.5992	36.07	-26.76
252	PANC-1	41	BI-2536	0.0062	26.76	14.1828	Foretinib	0.2066	27.55	2.204	20.18	3.8342	46.94	-26.76
252	PANC-1	41	AZD-7762	0.2079	54.55	14.7285	MLN-8237	0.0162	0.38	20.919	27.95	4.7515	54.72	-26.77
252	PANC-1	41	Gemcitabine	0.5	73.56	5.8848	Simvastatin	4	2.33	6.99	47.41	2.3705	74.18	-26.77
251	MiaPaCa-2	41	Dovitinib	2.6008	53.26	1.0652	Vorinostat	0.4261	-4.78	4.2064	24.23	3.3922	51.03	-26.8
257	SU-86-86	41	AZD-7762	0.1322	58.61	1.7583	CREBi1	4.2459	6.69	5.0175	34.58	6.5702	61.38	-26.8
252	PANC-1	41	ABT-199	5	21.51	7.0983	Flavopiridol	0.1381	22.35	8.2695	12.24	5.8752	39.05	-26.81
252	PANC-1	41	ABT-199	5	21.51	7.0983	Thapsigargin	0.001	5.35	2.889	-1.11	15.1404	25.71	-26.82
251	MiaPaCa-2	41	Dovitinib	2.6008	53.26	1.0652	Pemetrexed	0.0184	13.91	0.9737	32.94	7.5762	59.76	-26.82
251	MiaPaCa-2	41	BRD-7389	1.2531	42.08	13.0448	Dovitinib	2.6008	53.26	1.0652	46.08	4.1472	72.93	-26.85
252	PANC-1	41	AZD-8055	0.2649	41.09	3.2872	MK-1775	0.5941	52.17	2.6085	44.97	7.6449	71.82	-26.85
252	PANC-1	41	BIBW-2992	0.5021	-4.28	22.2988	Gemcitabine	0.5	73.56	5.8848	45.57	5.0127	72.43	-26.86
252	PANC-1	41	5-fluorouracil	0.926	17.86	8.7514	MLN-8237	4	43.31	10.3944	26.56	2.656	53.43	-26.87
257	SU-86-86	41	AZD-1480	1	2.68	5.628	Thapsigargin	0.004	51.24	10.248	25.67	9.2412	52.55	-26.88
252	PANC-1	41	GSK2334470	8.616	29.12	5.5328	SB225002	0.22	63.22	2.5288	47.05	0.941	73.93	-26.88
252	PANC-1	41	AZD-7762	0.1322	32.23	24.4948	GSK1120212	0.0239	27.04	1.6224	23.68	6.1568	50.56	-26.88
252	PANC-1	41	5-fluorouracil	0.926	17.86	8.7514	JQ1	0.2087	6.69	7.6266	-3.53	7.8013	23.36	-26.89
252	PANC-1	41	17-DMAG	0.0674	38.45	8.0745	Thapsigargin	0.004	-10.67	27.5286	4.98	8.6652	31.88	-26.9
257	SU-86-86	41	BI-2536	0.0089	18.47	16.4383	YM155	0.0042	63.71	6.371	43.51	3.9159	70.41	-26.9
252	PANC-1	41	MLN-4924	0.5	80.99	6.4792	Thapsigargin	0.004	-10.67	27.5286	52.05		78.96	-26.91
251	MiaPaCa-2	41	AZD-7762	0.1322	87.08	2.6124	Erlotinib	0.038	18.23	6.0159	62.52		89.44	-26.92
252	PANC-1	41	CMPD-1	6.7498	43.36	10.84	SB225002	0.22	63.22	2.5288	52.24	7.836	79.17	-26.93
257	SU-86-86	41	AZD-7762	0.1322	58.61	1.7583	Crizotinib	2.63	22.18	1.7744	40.86	12.6666	67.79	-26.93
252	PANC-1	41	BYL-719	1.5396	17.61	1.5849	Simvastatin	0.25	29.6	6.808	15.06	6.9276	42	-26.94
252	PANC-1	41	Erlotinib	0.038	18.26	3.8346	GSK1120212	0.0239	27.04	1.6224	13.41	7.2414	40.36	-26.95
251	MiaPaCa-2	41	IMD 0354	0.5	-7.85	12.6385	PF-431396	0.9533	73.87	1.4774	44.86	5.8318	71.82	-26.96
252	PANC-1	41	BRD-7389	1.2531	18.42	16.578	SB225002	2	80.49	6.4392	57.11	1.7133	84.08	-26.97
252	PANC-1	41	SB225002	2	80.49	6.4392	SN-38	0.0332	13.29	7.0437	56.11		83.08	-26.97
252	PANC-1	41	CMPD-1	6.7498	43.36	10.84	MLN-4924	0.27	40.86	11.8494	39.52	18.9696	66.5	-26.98
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	Vorinostat	0.7687	-8.35	23.213	-5.46	6.006	21.52	-26.98
252	PANC-1	41	5-fluorouracil	0.926	17.86	8.7514	Oligomycin	0.3089	44.82	2.6892	27.69	11.6298	54.68	-26.99
251	MiaPaCa-2	41	BI-2536	0.0089	77.14	6.1712	Crizotinib	0.3	23.95	2.1555	55.61		82.61	-27
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	GDC-0941	1.1616	35.66	3.566	26.39	7.1253	53.4	-27.01
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	BYL-719	3.9734	24.45	1.7115	18.24	9.4848	45.28	-27.04
252	PANC-1	41	GSK1120212	0.0239	27.04	1.6224	Oligomycin	0.3089	44.82	2.6892	32.7	13.734	59.74	-27.04
252	PANC-1	41	Foretinib	0.5699	37.37	13.4532	Gemcitabine	0.5	73.56	5.8848	56.38	5.638	83.44	-27.06
252	PANC-1	41	AZD-1480	10	21.74	18.0442	Dasatinib	0.0294	16.6	6.474	7.66	20.3756	34.73	-27.07
252	PANC-1	41	17-DMAG	0.0307	22.55	9.922	Gemcitabine	0.0416	29.97	2.3976	18.68	6.1644	45.76	-27.08
252	PANC-1	41	CMPD-1	6.7498	43.36	10.84	Gemcitabine	0.5	73.56	5.8848	57.94	5.794	85.02	-27.08
252	PANC-1	41	BI-2536	0.0089	57.46	8.0444	Dovitinib	0.1165	7.17	5.3775	33.43	5.6831	60.51	-27.08
252	PANC-1	41	BYL-719	3.9734	24.45	1.7115	Erlotinib	0.038	18.26	3.8346	11.15	10.8155	38.25	-27.1
252	PANC-1	41	GSK2334470	0.551	11.21	5.7171	SB225002	2	80.49	6.4392	55.58	11.6718	82.68	-27.1
251	MiaPaCa-2	41	Crizotinib	0.3	23.95	2.1555	Thapsigargin	0.004	-8.22	19.0704	-9.43		17.7	-27.13
252	PANC-1	41	AZD-8055	0.0511	21.01	3.9919	SB225002	0.67	52.11	17.7174	35.04	5.6064	62.17	-27.13
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	Flavopiridol	0.1381	22.35	8.2695	16.63	2.9934	43.76	-27.13
252	PANC-1	41	CMPD-1	0.845	19.31	3.2827	SN-38	0.009	20.8	4.576	8.96	9.408	36.09	-27.13
252	PANC-1	41	MK-1775	1.3714	63.77	1.9131	MLN-8237	0.6658	32.74	5.8932	48.48	8.2416	75.63	-27.15
252	PANC-1	41	CREBi1	0.9872	36.97	5.5455	Simvastatin	0.25	29.6	6.808	28.48	10.5376	55.63	-27.15
252	PANC-1	41	ABT-199	5	21.51	7.0983	AZD-7762	0.1322	32.23	24.4948	19.66	5.7014	46.81	-27.15
252	PANC-1	41	AZD-1480	10	21.74	18.0442	AZD-7762	0.552	36.02	5.7632	22.78	13.4402	49.93	-27.15
252	PANC-1	41	BI-2536	0.0192	47.97	1.4391	SB225002	2	80.49	6.4392	62.69	3.1345	89.85	-27.16
251	MiaPaCa-2	41	BRD-7389	0.6297	17.37	7.4691	Erlotinib	0.1161	17.31	3.6351	4.51	1.9393	31.67	-27.16
252	PANC-1	41	AZD-7762	0.552	36.02	5.7632	MLN-8237	4	43.31	10.3944	36.54	3.2886	63.73	-27.19
252	PANC-1	41	AZD-7762	0.2079	54.55	14.7285	BI-2536	0.0062	26.76	14.1828	39.5	3.555	66.71	-27.21
252	PANC-1	41	CREBi1	0.9872	36.97	5.5455	MK-2206	1.521	24.77	7.9264	25.36	14.4552	52.58	-27.22
257	SU-86-86	41	GSK2334470	0.1007	2.84	8.4916	YM155	0.0042	63.71	6.371	37.5	10.125	64.74	-27.24
252	PANC-1	41	CREBi1	4.2459	73.04	10.2256	MK-1775	1.3714	63.77	1.9131	62.96	4.4072	90.23	-27.27
